Host,Resource,MetricName,Record Type,Period,IntendedEndTimestamp,ActualStartTimestamp,ActualEndTimestamp,ValueCount,ValueType,IntegerValue,IntegerMin,IntegerMax,myDate,myTime,myDatetime
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 11:00:00 PST 2018,Sat Mar 03 09:00:00 PST 2018,Sat Mar 03 11:00:00 PST 2018,768,Long,16072464,3719296,25640784,3/3/2018,11:00,3/3/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 12:00:00 PST 2018,Sat Mar 03 11:00:00 PST 2018,Sat Mar 03 12:00:00 PST 2018,1416,Long,17908512,4112520,25426984,3/3/2018,12:00,3/3/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 13:00:00 PST 2018,Sat Mar 03 12:00:00 PST 2018,Sat Mar 03 13:00:00 PST 2018,1415,Long,18696728,3187168,25866616,3/3/2018,13:00,3/3/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 14:00:00 PST 2018,Sat Mar 03 13:00:00 PST 2018,Sat Mar 03 14:00:00 PST 2018,1416,Long,21523352,3534896,25201984,3/3/2018,14:00,3/3/2018 14:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 15:00:00 PST 2018,Sat Mar 03 14:00:00 PST 2018,Sat Mar 03 15:00:00 PST 2018,1416,Long,23472376,4012288,25386664,3/3/2018,15:00,3/3/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 16:00:00 PST 2018,Sat Mar 03 15:00:00 PST 2018,Sat Mar 03 16:00:00 PST 2018,1416,Long,23854288,3171224,25326728,3/3/2018,16:00,3/3/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 17:00:00 PST 2018,Sat Mar 03 16:00:00 PST 2018,Sat Mar 03 17:00:00 PST 2018,1416,Long,25552880,3938008,25552880,3/3/2018,17:00,3/3/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 18:00:00 PST 2018,Sat Mar 03 17:00:00 PST 2018,Sat Mar 03 18:00:00 PST 2018,1416,Long,15879992,3138800,25665520,3/3/2018,18:00,3/3/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 19:00:00 PST 2018,Sat Mar 03 18:00:00 PST 2018,Sat Mar 03 19:00:00 PST 2018,1416,Long,16674448,3683872,25403680,3/3/2018,19:00,3/3/2018 19:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 20:00:00 PST 2018,Sat Mar 03 19:00:00 PST 2018,Sat Mar 03 20:00:00 PST 2018,1416,Long,19635640,3155432,25269912,3/3/2018,20:00,3/3/2018 20:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 21:00:00 PST 2018,Sat Mar 03 20:00:00 PST 2018,Sat Mar 03 21:00:00 PST 2018,1416,Long,20858744,3564392,25569272,3/3/2018,21:00,3/3/2018 21:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 22:00:00 PST 2018,Sat Mar 03 21:00:00 PST 2018,Sat Mar 03 22:00:00 PST 2018,1416,Long,20605288,3830640,25639168,3/3/2018,22:00,3/3/2018 22:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sat Mar 03 23:00:00 PST 2018,Sat Mar 03 22:00:00 PST 2018,Sat Mar 03 23:00:00 PST 2018,1416,Long,22731920,3820224,25429784,3/3/2018,23:00,3/3/2018 23:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 00:00:00 PST 2018,Sat Mar 03 23:00:00 PST 2018,Sun Mar 04 00:00:00 PST 2018,1416,Long,21382968,3558880,25848560,3/4/2018,0:00,3/4/2018 0:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 01:00:00 PST 2018,Sun Mar 04 00:00:00 PST 2018,Sun Mar 04 01:00:00 PST 2018,1416,Long,24528144,3695376,26198824,3/4/2018,1:00,3/4/2018 1:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 02:00:00 PST 2018,Sun Mar 04 01:00:00 PST 2018,Sun Mar 04 02:00:00 PST 2018,1416,Long,17766248,3552128,25644152,3/4/2018,2:00,3/4/2018 2:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 03:00:00 PST 2018,Sun Mar 04 02:00:00 PST 2018,Sun Mar 04 03:00:00 PST 2018,1416,Long,15506816,3011128,25405448,3/4/2018,3:00,3/4/2018 3:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 04:00:00 PST 2018,Sun Mar 04 03:00:00 PST 2018,Sun Mar 04 04:00:00 PST 2018,1416,Long,18198568,3868688,25599440,3/4/2018,4:00,3/4/2018 4:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 05:00:00 PST 2018,Sun Mar 04 04:00:00 PST 2018,Sun Mar 04 05:00:00 PST 2018,1416,Long,19970016,3878600,25573520,3/4/2018,5:00,3/4/2018 5:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 06:00:00 PST 2018,Sun Mar 04 05:00:00 PST 2018,Sun Mar 04 06:00:00 PST 2018,1416,Long,21770488,3085296,25358584,3/4/2018,6:00,3/4/2018 6:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 07:00:00 PST 2018,Sun Mar 04 06:00:00 PST 2018,Sun Mar 04 07:00:00 PST 2018,1415,Long,22040704,3750488,25663024,3/4/2018,7:00,3/4/2018 7:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 08:00:00 PST 2018,Sun Mar 04 07:00:00 PST 2018,Sun Mar 04 08:00:00 PST 2018,1415,Long,22750200,3757544,25375752,3/4/2018,8:00,3/4/2018 8:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 09:00:00 PST 2018,Sun Mar 04 08:00:00 PST 2018,Sun Mar 04 09:00:00 PST 2018,1417,Long,24679808,3482424,25687024,3/4/2018,9:00,3/4/2018 9:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 10:00:00 PST 2018,Sun Mar 04 09:00:00 PST 2018,Sun Mar 04 10:00:00 PST 2018,1415,Long,17522128,3843568,25213904,3/4/2018,10:00,3/4/2018 10:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 11:00:00 PST 2018,Sun Mar 04 10:00:00 PST 2018,Sun Mar 04 11:00:00 PST 2018,1416,Long,19058920,3660472,25495168,3/4/2018,11:00,3/4/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 12:00:00 PST 2018,Sun Mar 04 11:00:00 PST 2018,Sun Mar 04 12:00:00 PST 2018,1416,Long,19602104,3340736,25742944,3/4/2018,12:00,3/4/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 13:00:00 PST 2018,Sun Mar 04 12:00:00 PST 2018,Sun Mar 04 13:00:00 PST 2018,1416,Long,20786920,3054728,25963816,3/4/2018,13:00,3/4/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 14:00:00 PST 2018,Sun Mar 04 13:00:00 PST 2018,Sun Mar 04 14:00:00 PST 2018,1416,Long,22760536,3138632,26053696,3/4/2018,14:00,3/4/2018 14:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 15:00:00 PST 2018,Sun Mar 04 14:00:00 PST 2018,Sun Mar 04 15:00:00 PST 2018,1416,Long,22951648,3855232,25423664,3/4/2018,15:00,3/4/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 16:00:00 PST 2018,Sun Mar 04 15:00:00 PST 2018,Sun Mar 04 16:00:00 PST 2018,1416,Long,24010400,3477968,25708768,3/4/2018,16:00,3/4/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 17:00:00 PST 2018,Sun Mar 04 16:00:00 PST 2018,Sun Mar 04 17:00:00 PST 2018,1416,Long,18742296,3595016,26132064,3/4/2018,17:00,3/4/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 18:00:00 PST 2018,Sun Mar 04 17:00:00 PST 2018,Sun Mar 04 18:00:00 PST 2018,1416,Long,18506800,3408280,25731960,3/4/2018,18:00,3/4/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 19:00:00 PST 2018,Sun Mar 04 18:00:00 PST 2018,Sun Mar 04 19:00:00 PST 2018,1416,Long,20419912,3598360,25428704,3/4/2018,19:00,3/4/2018 19:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 20:00:00 PST 2018,Sun Mar 04 19:00:00 PST 2018,Sun Mar 04 20:00:00 PST 2018,1416,Long,21327512,3747384,25453640,3/4/2018,20:00,3/4/2018 20:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 21:00:00 PST 2018,Sun Mar 04 20:00:00 PST 2018,Sun Mar 04 21:00:00 PST 2018,1416,Long,19328056,3678168,25539672,3/4/2018,21:00,3/4/2018 21:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 22:00:00 PST 2018,Sun Mar 04 21:00:00 PST 2018,Sun Mar 04 22:00:00 PST 2018,1416,Long,20234264,3713984,25322856,3/4/2018,22:00,3/4/2018 22:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Sun Mar 04 23:00:00 PST 2018,Sun Mar 04 22:00:00 PST 2018,Sun Mar 04 23:00:00 PST 2018,1416,Long,21648320,3460128,25808944,3/4/2018,23:00,3/4/2018 23:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 00:00:00 PST 2018,Sun Mar 04 23:00:00 PST 2018,Mon Mar 05 00:00:00 PST 2018,1416,Long,24614272,3589184,25871416,3/5/2018,0:00,3/5/2018 0:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 01:00:00 PST 2018,Mon Mar 05 00:00:00 PST 2018,Mon Mar 05 01:00:00 PST 2018,1434,Long,10363832,4202264,25727712,3/5/2018,1:00,3/5/2018 1:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 02:00:00 PST 2018,Mon Mar 05 01:00:00 PST 2018,Mon Mar 05 02:00:00 PST 2018,1434,Long,15682096,3661000,25641272,3/5/2018,2:00,3/5/2018 2:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 03:00:00 PST 2018,Mon Mar 05 02:00:00 PST 2018,Mon Mar 05 03:00:00 PST 2018,1434,Long,16923000,3426296,25334288,3/5/2018,3:00,3/5/2018 3:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 04:00:00 PST 2018,Mon Mar 05 03:00:00 PST 2018,Mon Mar 05 04:00:00 PST 2018,1433,Long,13295432,3505592,26092952,3/5/2018,4:00,3/5/2018 4:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 05:00:00 PST 2018,Mon Mar 05 04:00:00 PST 2018,Mon Mar 05 05:00:00 PST 2018,1434,Long,16336344,3837832,25417664,3/5/2018,5:00,3/5/2018 5:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 06:00:00 PST 2018,Mon Mar 05 05:00:00 PST 2018,Mon Mar 05 06:00:00 PST 2018,1434,Long,13822552,3580184,25404424,3/5/2018,6:00,3/5/2018 6:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 07:00:00 PST 2018,Mon Mar 05 06:00:00 PST 2018,Mon Mar 05 07:00:00 PST 2018,1434,Long,17436816,3668920,25859840,3/5/2018,7:00,3/5/2018 7:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 08:00:00 PST 2018,Mon Mar 05 07:00:00 PST 2018,Mon Mar 05 08:00:00 PST 2018,1433,Long,21424608,3608488,25763552,3/5/2018,8:00,3/5/2018 8:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 09:00:00 PST 2018,Mon Mar 05 08:00:00 PST 2018,Mon Mar 05 09:00:00 PST 2018,1435,Long,19907136,3700600,25319576,3/5/2018,9:00,3/5/2018 9:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 10:00:00 PST 2018,Mon Mar 05 09:00:00 PST 2018,Mon Mar 05 10:00:00 PST 2018,1434,Long,17019432,4059320,25380672,3/5/2018,10:00,3/5/2018 10:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 11:00:00 PST 2018,Mon Mar 05 10:00:00 PST 2018,Mon Mar 05 11:00:00 PST 2018,1433,Long,20402368,3614360,25570032,3/5/2018,11:00,3/5/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 12:00:00 PST 2018,Mon Mar 05 11:00:00 PST 2018,Mon Mar 05 12:00:00 PST 2018,1434,Long,18857312,3025016,25592736,3/5/2018,12:00,3/5/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 13:00:00 PST 2018,Mon Mar 05 12:00:00 PST 2018,Mon Mar 05 13:00:00 PST 2018,1434,Long,14907552,3166032,25851944,3/5/2018,13:00,3/5/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 14:00:00 PST 2018,Mon Mar 05 13:00:00 PST 2018,Mon Mar 05 14:00:00 PST 2018,1434,Long,17403224,3522376,25478224,3/5/2018,14:00,3/5/2018 14:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 15:00:00 PST 2018,Mon Mar 05 14:00:00 PST 2018,Mon Mar 05 15:00:00 PST 2018,1434,Long,18971184,3541976,25885344,3/5/2018,15:00,3/5/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 16:00:00 PST 2018,Mon Mar 05 15:00:00 PST 2018,Mon Mar 05 16:00:00 PST 2018,1434,Long,18240088,3628160,25357848,3/5/2018,16:00,3/5/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 17:00:00 PST 2018,Mon Mar 05 16:00:00 PST 2018,Mon Mar 05 17:00:00 PST 2018,1434,Long,20910408,3751816,25562712,3/5/2018,17:00,3/5/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 18:00:00 PST 2018,Mon Mar 05 17:00:00 PST 2018,Mon Mar 05 18:00:00 PST 2018,1434,Long,18917624,3977344,25076424,3/5/2018,18:00,3/5/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 19:00:00 PST 2018,Mon Mar 05 18:00:00 PST 2018,Mon Mar 05 19:00:00 PST 2018,1434,Long,18973016,3532880,25443680,3/5/2018,19:00,3/5/2018 19:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 20:00:00 PST 2018,Mon Mar 05 19:00:00 PST 2018,Mon Mar 05 20:00:00 PST 2018,1434,Long,19374384,3498072,25719088,3/5/2018,20:00,3/5/2018 20:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 21:00:00 PST 2018,Mon Mar 05 20:00:00 PST 2018,Mon Mar 05 21:00:00 PST 2018,1434,Long,23084368,3748360,25638608,3/5/2018,21:00,3/5/2018 21:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 22:00:00 PST 2018,Mon Mar 05 21:00:00 PST 2018,Mon Mar 05 22:00:00 PST 2018,1434,Long,20141152,3872376,25692240,3/5/2018,22:00,3/5/2018 22:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Mon Mar 05 23:00:00 PST 2018,Mon Mar 05 22:00:00 PST 2018,Mon Mar 05 23:00:00 PST 2018,1434,Long,22390760,3643288,25523232,3/5/2018,23:00,3/5/2018 23:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 00:00:00 PST 2018,Mon Mar 05 23:00:00 PST 2018,Tue Mar 06 00:00:00 PST 2018,1431,Long,16259656,3607576,25631768,3/6/2018,0:00,3/6/2018 0:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 01:00:00 PST 2018,Tue Mar 06 00:00:00 PST 2018,Tue Mar 06 01:00:00 PST 2018,1437,Long,14862528,3536432,25429280,3/6/2018,1:00,3/6/2018 1:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 02:00:00 PST 2018,Tue Mar 06 01:00:00 PST 2018,Tue Mar 06 02:00:00 PST 2018,1434,Long,16048952,3732984,25338192,3/6/2018,2:00,3/6/2018 2:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 03:00:00 PST 2018,Tue Mar 06 02:00:00 PST 2018,Tue Mar 06 03:00:00 PST 2018,1434,Long,12353504,3556032,25286400,3/6/2018,3:00,3/6/2018 3:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 04:00:00 PST 2018,Tue Mar 06 03:00:00 PST 2018,Tue Mar 06 04:00:00 PST 2018,1434,Long,17875280,3541424,25418600,3/6/2018,4:00,3/6/2018 4:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 05:00:00 PST 2018,Tue Mar 06 04:00:00 PST 2018,Tue Mar 06 05:00:00 PST 2018,1431,Long,19130504,3443656,25225656,3/6/2018,5:00,3/6/2018 5:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 06:00:00 PST 2018,Tue Mar 06 05:00:00 PST 2018,Tue Mar 06 06:00:00 PST 2018,1434,Long,20158824,3988704,25440496,3/6/2018,6:00,3/6/2018 6:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 07:00:00 PST 2018,Tue Mar 06 06:00:00 PST 2018,Tue Mar 06 07:00:00 PST 2018,1432,Long,20822184,3765840,25278552,3/6/2018,7:00,3/6/2018 7:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 08:00:00 PST 2018,Tue Mar 06 07:00:00 PST 2018,Tue Mar 06 08:00:00 PST 2018,1434,Long,14155048,3947472,25401656,3/6/2018,8:00,3/6/2018 8:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 09:00:00 PST 2018,Tue Mar 06 08:00:00 PST 2018,Tue Mar 06 09:00:00 PST 2018,1434,Long,22605080,3630744,25609656,3/6/2018,9:00,3/6/2018 9:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 10:00:00 PST 2018,Tue Mar 06 09:00:00 PST 2018,Tue Mar 06 10:00:00 PST 2018,1434,Long,22634600,3869784,25623584,3/6/2018,10:00,3/6/2018 10:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 11:00:00 PST 2018,Tue Mar 06 10:00:00 PST 2018,Tue Mar 06 11:00:00 PST 2018,1434,Long,20377168,3640784,25726232,3/6/2018,11:00,3/6/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 12:00:00 PST 2018,Tue Mar 06 11:00:00 PST 2018,Tue Mar 06 12:00:00 PST 2018,1434,Long,18195136,3073944,25790704,3/6/2018,12:00,3/6/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 13:00:00 PST 2018,Tue Mar 06 12:00:00 PST 2018,Tue Mar 06 13:00:00 PST 2018,1434,Long,7018360,3415576,25444672,3/6/2018,13:00,3/6/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 14:00:00 PST 2018,Tue Mar 06 13:00:00 PST 2018,Tue Mar 06 14:00:00 PST 2018,1434,Long,18086656,3533944,25435008,3/6/2018,14:00,3/6/2018 14:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 15:00:00 PST 2018,Tue Mar 06 14:00:00 PST 2018,Tue Mar 06 15:00:00 PST 2018,1434,Long,15418568,3669960,25670392,3/6/2018,15:00,3/6/2018 15:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 16:00:00 PST 2018,Tue Mar 06 15:00:00 PST 2018,Tue Mar 06 16:00:00 PST 2018,1434,Long,12629240,3626464,25803432,3/6/2018,16:00,3/6/2018 16:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 17:00:00 PST 2018,Tue Mar 06 16:00:00 PST 2018,Tue Mar 06 17:00:00 PST 2018,1434,Long,9980576,3729640,25572064,3/6/2018,17:00,3/6/2018 17:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 18:00:00 PST 2018,Tue Mar 06 17:00:00 PST 2018,Tue Mar 06 18:00:00 PST 2018,1434,Long,20188848,3777200,25329832,3/6/2018,18:00,3/6/2018 18:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 19:00:00 PST 2018,Tue Mar 06 18:00:00 PST 2018,Tue Mar 06 19:00:00 PST 2018,1434,Long,19341496,3593296,25392704,3/6/2018,19:00,3/6/2018 19:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 20:00:00 PST 2018,Tue Mar 06 19:00:00 PST 2018,Tue Mar 06 20:00:00 PST 2018,1434,Long,16542584,3547096,25521120,3/6/2018,20:00,3/6/2018 20:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 21:00:00 PST 2018,Tue Mar 06 20:00:00 PST 2018,Tue Mar 06 21:00:00 PST 2018,1434,Long,14105848,3457808,25735952,3/6/2018,21:00,3/6/2018 21:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 22:00:00 PST 2018,Tue Mar 06 21:00:00 PST 2018,Tue Mar 06 22:00:00 PST 2018,1434,Long,10928344,3524536,26002360,3/6/2018,22:00,3/6/2018 22:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Tue Mar 06 23:00:00 PST 2018,Tue Mar 06 22:00:00 PST 2018,Tue Mar 06 23:00:00 PST 2018,1434,Long,22348720,3548368,25577392,3/6/2018,23:00,3/6/2018 23:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 00:00:00 PST 2018,Tue Mar 06 23:00:00 PST 2018,Wed Mar 07 00:00:00 PST 2018,1433,Long,18386336,3372176,26016480,3/7/2018,0:00,3/7/2018 0:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 01:00:00 PST 2018,Wed Mar 07 00:00:00 PST 2018,Wed Mar 07 01:00:00 PST 2018,1434,Long,15404744,3642640,25451360,3/7/2018,1:00,3/7/2018 1:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 02:00:00 PST 2018,Wed Mar 07 01:00:00 PST 2018,Wed Mar 07 02:00:00 PST 2018,1434,Long,22965416,3513648,25462992,3/7/2018,2:00,3/7/2018 2:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 03:00:00 PST 2018,Wed Mar 07 02:00:00 PST 2018,Wed Mar 07 03:00:00 PST 2018,1434,Long,13593176,3915448,25619536,3/7/2018,3:00,3/7/2018 3:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 04:00:00 PST 2018,Wed Mar 07 03:00:00 PST 2018,Wed Mar 07 04:00:00 PST 2018,1434,Long,18441088,3965192,25383960,3/7/2018,4:00,3/7/2018 4:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 05:00:00 PST 2018,Wed Mar 07 04:00:00 PST 2018,Wed Mar 07 05:00:00 PST 2018,1434,Long,16435712,3049240,25830760,3/7/2018,5:00,3/7/2018 5:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 06:00:00 PST 2018,Wed Mar 07 05:00:00 PST 2018,Wed Mar 07 06:00:00 PST 2018,1434,Long,11532008,3263072,25887840,3/7/2018,6:00,3/7/2018 6:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 07:00:00 PST 2018,Wed Mar 07 06:00:00 PST 2018,Wed Mar 07 07:00:00 PST 2018,1433,Long,12357568,3432896,25692344,3/7/2018,7:00,3/7/2018 7:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 08:00:00 PST 2018,Wed Mar 07 07:00:00 PST 2018,Wed Mar 07 08:00:00 PST 2018,1433,Long,11943560,3167968,25684896,3/7/2018,8:00,3/7/2018 8:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 09:00:00 PST 2018,Wed Mar 07 08:00:00 PST 2018,Wed Mar 07 09:00:00 PST 2018,1435,Long,18956024,3169248,26037360,3/7/2018,9:00,3/7/2018 9:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 10:00:00 PST 2018,Wed Mar 07 09:00:00 PST 2018,Wed Mar 07 10:00:00 PST 2018,1434,Long,14424928,3397560,25584096,3/7/2018,10:00,3/7/2018 10:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 11:00:00 PST 2018,Wed Mar 07 10:00:00 PST 2018,Wed Mar 07 11:00:00 PST 2018,1434,Long,8880144,3997064,25786928,3/7/2018,11:00,3/7/2018 11:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 12:00:00 PST 2018,Wed Mar 07 11:00:00 PST 2018,Wed Mar 07 12:00:00 PST 2018,1434,Long,16993680,3553608,25657520,3/7/2018,12:00,3/7/2018 12:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 13:00:00 PST 2018,Wed Mar 07 12:00:00 PST 2018,Wed Mar 07 13:00:00 PST 2018,1433,Long,11409568,3626624,25532480,3/7/2018,13:00,3/7/2018 13:00
tdp03,GC Heap,Bytes In Use,GC Heap Bytes In Use,3600,Wed Mar 07 14:00:00 PST 2018,Wed Mar 07 13:00:00 PST 2018,Wed Mar 07 14:00:00 PST 2018,1434,Long,22194712,3609728,25293792,3/7/2018,14:00,3/7/2018 14:00
